plid,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,latLong,variableData,badgeInfo,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,rentalMarketingSubType,marketingTreatments,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,visited,availabilityDate
,https://photos.zillowstatic.com/fp/b1ff2137c622184f518ad9c4ebb21d51-p_e.jpg,True,/homedetails/150-Melrose-Ave-E-APT-303-Seattle-WA-98102/48962331_zpid/,FOR_RENT,Apartment for rent,"$2,950/mo","150 Melrose Ave E APT 303, Seattle, WA 98102",,,,,"{'latitude': 47.61989, 'longitude': -122.32738}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,True,False,False,False,False,,False,689095000,,unknown,['zillowRentalManager'],48962331,ForRent,For Rent,$3.0K,2.0,2.0,1023.0,"{'homeInfo': {'zpid': 48962331, 'streetAddress': '150 Melrose Ave E APT 303', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.61989, 'longitude': -122.32738, 'price': 2950.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1023.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 498200, 'rentZestimate': 3008, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2950.0, 'timeOnZillow': 689095000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 464000.0, 'unit': 'Apt 303', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-17 00:00:00
,https://photos.zillowstatic.com/fp/21d576c7aa820447fa89b644d699fa05-p_e.jpg,True,/homedetails/400-Melrose-Ave-E-APT-303-Seattle-WA-98102/49040313_zpid/,FOR_RENT,Apartment for rent,"$2,195/mo","400 Melrose Ave E APT 303, Seattle, WA 98102",,,,,"{'latitude': 47.62231, 'longitude': -122.32751}","{'type': 'TIME_ON_INFO', 'text': '18 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,1623542000,,unknown,['zillowRentalManager'],49040313,ForRent,For Rent,$2.2K,1.0,1.0,818.0,"{'homeInfo': {'zpid': 49040313, 'streetAddress': '400 Melrose Ave E APT 303', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62231, 'longitude': -122.32751, 'price': 2195.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 818.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 409800, 'rentZestimate': 2067, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2195.0, 'timeOnZillow': 1623542000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 405000.0, 'unit': 'Apt 303', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/b6f83e8a15d18ddec9f7f2183772ccdd-p_e.jpg,True,/homedetails/1202B-5th-Ave-N-Seattle-WA-98109/317349709_zpid/,FOR_RENT,Townhouse for rent,"$5,500/mo","1202B 5th Ave N, Seattle, WA 98109",,,,,"{'latitude': 47.629963, 'longitude': -122.3471}","{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,255380000,,unknown,['zillowRentalManager'],317349709,ForRent,For Rent,$5.5K,3.0,3.0,1549.0,"{'homeInfo': {'zpid': 317349709, 'streetAddress': '1202B 5th Ave N', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.629963, 'longitude': -122.3471, 'price': 5500.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1549.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1159600, 'rentZestimate': 4392, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5500.0, 'timeOnZillow': 255380000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 986000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-02-22 00:00:00
,https://photos.zillowstatic.com/fp/1c5eadd90776d95f8724c37068419ba3-p_e.jpg,True,/homedetails/1510-Taylor-Ave-N-UNIT-C-Seattle-WA-98109/2079108921_zpid/,FOR_RENT,Townhouse for rent,"$4,400/mo","1510 Taylor Ave N UNIT C, Seattle, WA 98109",,,,,"{'latitude': 47.632767, 'longitude': -122.34571}","{'type': 'TIME_ON_INFO', 'text': '17 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,1483404000,,unknown,['zillowRentalManager'],2079108921,ForRent,For Rent,$4.4K,3.0,3.0,1600.0,"{'homeInfo': {'zpid': 2079108921, 'streetAddress': '1510 Taylor Ave N UNIT C', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.632767, 'longitude': -122.34571, 'price': 4400.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1600.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 887500, 'rentZestimate': 4492, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4400.0, 'timeOnZillow': 1483404000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit C', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-02-03 00:00:00
,https://photos.zillowstatic.com/fp/dc0c241d535ce38aa6bc7e1f1774ddff-p_e.jpg,True,/homedetails/231-Belmont-Ave-E-UNIT-407-Seattle-WA-98102/80109719_zpid/,FOR_RENT,Apartment for rent,"$2,785/mo","231 Belmont Ave E UNIT 407, Seattle, WA 98102",,,,,"{'latitude': 47.62059, 'longitude': -122.32438}","{'type': 'TIME_ON_INFO', 'text': '37 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,3254456000,,unknown,['zillowRentalManager'],80109719,ForRent,For Rent,$2.8K,2.0,1.0,815.0,"{'homeInfo': {'zpid': 80109719, 'streetAddress': '231 Belmont Ave E UNIT 407', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62059, 'longitude': -122.32438, 'price': 2785.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 815.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 540400, 'rentZestimate': 2400, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2785.0, 'timeOnZillow': 3254456000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 553000.0, 'unit': 'Unit 407', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2024-12-19 00:00:00
,https://photos.zillowstatic.com/fp/ffbba261ee634c1e914f589775b6f954-p_e.jpg,True,/homedetails/562B-Galer-St-B-Seattle-WA-98109/2062423565_zpid/,FOR_RENT,Townhouse for rent,"$3,900/mo","562B Galer St #B, Seattle, WA 98109",,,,,"{'latitude': 47.632496, 'longitude': -122.34527}","{'type': 'TIME_ON_INFO', 'text': '39 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,3378920000,,unknown,['zillowRentalManager'],2062423565,ForRent,For Rent,$3.9K,3.0,3.0,1300.0,"{'homeInfo': {'zpid': 2062423565, 'streetAddress': '562B Galer St #B', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.632496, 'longitude': -122.34527, 'price': 3900.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1300.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 898600, 'rentZestimate': 3945, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3900.0, 'timeOnZillow': 3378920000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-02-01 00:00:00
,https://photos.zillowstatic.com/fp/c63151ea43e4dc21747f79658b7a3485-p_e.jpg,True,/homedetails/311-E-Republican-St-APT-502-Seattle-WA-98102/63094949_zpid/,FOR_RENT,Apartment for rent,"$3,100/mo","311 E Republican St APT 502, Seattle, WA 98102",,,,,"{'latitude': 47.622967, 'longitude': -122.32751}","{'type': 'TIME_ON_INFO', 'text': '11 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,1014105000,,unknown,['zillowRentalManager'],63094949,ForRent,For Rent,$3.1K,2.0,2.0,941.0,"{'homeInfo': {'zpid': 63094949, 'streetAddress': '311 E Republican St APT 502', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.622967, 'longitude': -122.32751, 'price': 3100.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 941.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 389600, 'rentZestimate': 3037, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3100.0, 'timeOnZillow': 1014105000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 360000.0, 'unit': 'Apt 502', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/848af2d343773e607fb733a0e6d5fa97-p_e.jpg,True,/homedetails/610-Melrose-Ave-E-APT-A-Seattle-WA-98102/2099273549_zpid/,FOR_RENT,Townhouse for rent,"$3,995/mo","610 Melrose Ave E APT A, Seattle, WA 98102",,,,,"{'latitude': 47.62462, 'longitude': -122.32752}","{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,255286000,,unknown,['zillowRentalManager'],2099273549,ForRent,For Rent,$4.0K,4.0,3.0,1650.0,"{'homeInfo': {'zpid': 2099273549, 'streetAddress': '610 Melrose Ave E APT A', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62462, 'longitude': -122.32752, 'price': 3995.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 1650.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1050600, 'rentZestimate': 4772, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3995.0, 'timeOnZillow': 255286000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt A', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/b305dbd805f70d85c94423d92344600f-p_e.jpg,True,/homedetails/1262-Eastlake-Ave-E-APT-1-Seattle-WA-98102/2108848074_zpid/,FOR_RENT,Apartment for rent,"$1,295/mo","1262 Eastlake Ave E APT 1, Seattle, WA 98102",,,,,"{'latitude': 47.631985, 'longitude': -122.32582}","{'type': 'TIME_ON_INFO', 'text': '30 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,2593443000,,unknown,['zillowRentalManager'],2108848074,ForRent,For Rent,$1.3K,1.0,1.0,600.0,"{'homeInfo': {'zpid': 2108848074, 'streetAddress': '1262 Eastlake Ave E APT 1', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.631985, 'longitude': -122.32582, 'price': 1295.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 600.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1757, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1295.0, 'timeOnZillow': 2593443000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 1', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2024-12-31 00:00:00
,https://photos.zillowstatic.com/fp/da63490c2a8c50e3d6bd93d2496957be-p_e.jpg,True,/homedetails/1000-Bellevue-Pl-E-APT-9-Seattle-WA-98102/48683582_zpid/,FOR_RENT,Apartment for rent,"$3,000/mo","1000 Bellevue Pl E APT 9, Seattle, WA 98102",,,,,"{'latitude': 47.627216, 'longitude': -122.32511}","{'type': 'TIME_ON_INFO', 'text': '8 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,762536000,,unknown,['zillowRentalManager'],48683582,ForRent,For Rent,$3.0K,2.0,3.0,1057.0,"{'homeInfo': {'zpid': 48683582, 'streetAddress': '1000 Bellevue Pl E APT 9', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.627216, 'longitude': -122.32511, 'price': 3000.0, 'bathrooms': 3.0, 'bedrooms': 2.0, 'livingArea': 1057.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 619600, 'rentZestimate': 3451, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3000.0, 'timeOnZillow': 762536000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 612000.0, 'unit': 'Apt 9', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-20 00:00:00
,https://photos.zillowstatic.com/fp/783154a3bfb0979cae59dd1306e2d9b9-p_e.jpg,True,/homedetails/554-Ward-St-Seattle-WA-98109/2063143242_zpid/,FOR_RENT,Apartment for rent,"$1,575/mo","554 Ward St, Seattle, WA 98109",,,,,"{'latitude': 47.628216, 'longitude': -122.345955}","{'type': 'TIME_ON_INFO', 'text': '10 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,868105000,,unknown,['zillowRentalManager'],2063143242,ForRent,For Rent,$1.6K,1.0,1.0,558.0,"{'homeInfo': {'zpid': 2063143242, 'streetAddress': '554 Ward St', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.628216, 'longitude': -122.345955, 'price': 1575.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 558.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2127, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1575.0, 'timeOnZillow': 868105000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-15 00:00:00
,https://photos.zillowstatic.com/fp/6690f19c2a7e32244249b061a26af379-p_e.jpg,True,/homedetails/810-Taylor-Ave-N-APT-225-Seattle-WA-98109/58388401_zpid/,FOR_RENT,Apartment for rent,"$2,150/mo","810 Taylor Ave N APT 225, Seattle, WA 98109",,,,,"{'latitude': 47.626633, 'longitude': -122.34587}","{'type': 'TIME_ON_INFO', 'text': '15 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,1297200000,,unknown,['zillowRentalManager'],58388401,ForRent,For Rent,$2.2K,1.0,1.0,715.0,"{'homeInfo': {'zpid': 58388401, 'streetAddress': '810 Taylor Ave N APT 225', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.626633, 'longitude': -122.34587, 'price': 2150.0, 'datePriceChanged': 1737446400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 715.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 377300, 'rentZestimate': 2158, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 21)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2150.0, 'priceChange': -100, 'timeOnZillow': 1297200000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 381000.0, 'unit': 'Apt 225', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-02-01 00:00:00
,https://photos.zillowstatic.com/fp/3ec8e1e5510d90fb822b116baab98cb5-p_e.jpg,True,/homedetails/601-Melrose-Ave-E-58-Seattle-WA-98102/402664027_zpid/,FOR_RENT,Apartment for rent,"$1,895/mo","601 Melrose Ave E #58, Seattle, WA 98102",,,,,"{'latitude': 47.62429, 'longitude': -122.32799}","{'type': 'TIME_ON_INFO', 'text': '24 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,2075783000,,unknown,['zillowRentalManager'],402664027,ForRent,For Rent,$1.9K,1.0,1.0,680.0,"{'homeInfo': {'zpid': 402664027, 'streetAddress': '601 Melrose Ave E #58', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62429, 'longitude': -122.32799, 'price': 1895.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 680.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1895.0, 'timeOnZillow': 2075783000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 58', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-10 00:00:00
,https://photos.zillowstatic.com/fp/545a1a0a3148583ad0cdb56ba9e7fd12-p_e.jpg,True,/homedetails/1703-Taylor-Ave-N-1703-Seattle-WA-98109/2069138360_zpid/,FOR_RENT,Apartment for rent,"$2,400/mo","1703 Taylor Ave N #1703, Seattle, WA 98109",,,,,"{'latitude': 47.63405, 'longitude': -122.34637}","{'type': 'TIME_ON_INFO', 'text': '52 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,4556428000,,unknown,['zillowRentalManager'],2069138360,ForRent,For Rent,$2.4K,2.0,2.0,800.0,"{'homeInfo': {'zpid': 2069138360, 'streetAddress': '1703 Taylor Ave N #1703', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63405, 'longitude': -122.34637, 'price': 2400.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 800.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2926, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2400.0, 'timeOnZillow': 4556428000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1703', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/a4895b63b98dfdef89efca4a1088b324-p_e.jpg,True,/homedetails/602-Melrose-Ave-E-APT-102-Seattle-WA-98102/2095219214_zpid/,FOR_RENT,Apartment for rent,"$2,695/mo","602 Melrose Ave E APT 102, Seattle, WA 98102",,,,,"{'latitude': 47.624454, 'longitude': -122.3276}","{'type': 'TIME_ON_INFO', 'text': '4 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,429881000,,unknown,['zillowRentalManager'],2095219214,ForRent,For Rent,$2.7K,3.0,2.0,2100.0,"{'homeInfo': {'zpid': 2095219214, 'streetAddress': '602 Melrose Ave E APT 102', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.624454, 'longitude': -122.3276, 'price': 2695.0, 'datePriceChanged': 1737360000000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 2100.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3601, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 20)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2695.0, 'priceChange': -100, 'timeOnZillow': 429881000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 102', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-02-01 00:00:00
,https://photos.zillowstatic.com/fp/f778a5764274cecbb7019a95b3568783-p_e.jpg,True,/homedetails/523-Prospect-St-4-Seattle-WA-98109/2063415592_zpid/,FOR_RENT,Apartment for rent,"$1,095/mo","523 Prospect St #4, Seattle, WA 98109",,,,,"{'latitude': 47.628742, 'longitude': -122.346436}","{'type': 'TIME_ON_INFO', 'text': '19 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,1722302000,,unknown,['zillowRentalManager'],2063415592,ForRent,For Rent,$1.1K,1.0,1.0,800.0,"{'homeInfo': {'zpid': 2063415592, 'streetAddress': '523 Prospect St #4', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.628742, 'longitude': -122.346436, 'price': 1095.0, 'datePriceChanged': 1736928000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 800.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2642, 'listing_sub_type': {}, 'priceReduction': '$200 (Jan 15)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1095.0, 'priceChange': -200, 'timeOnZillow': 1722302000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 4', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-06 00:00:00
,https://photos.zillowstatic.com/fp/585107c435649eb878f2c0b0468df318-p_e.jpg,True,/homedetails/1010-Taylor-Ave-N-APT-3-Seattle-WA-98109/2101430548_zpid/,FOR_RENT,Apartment for rent,"$3,765/mo","1010 Taylor Ave N APT 3, Seattle, WA 98109",,,,,"{'latitude': 47.62836, 'longitude': -122.34603}","{'type': 'TIME_ON_INFO', 'text': '29 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,2567173000,,unknown,['zillowRentalManager'],2101430548,ForRent,For Rent,$3.8K,4.0,2.0,1350.0,"{'homeInfo': {'zpid': 2101430548, 'streetAddress': '1010 Taylor Ave N APT 3', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62836, 'longitude': -122.34603, 'price': 3765.0, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1350.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 4000, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3765.0, 'timeOnZillow': 2567173000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 3', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
