Dist,providerListingId,detailUrl,address,addressStreet,addressCity,addressState,addressZipcode,latLong,buildingName,isBuilding,availabilityCount,isInstantTourEnabled,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,availabilityDate,latitude,longitude,crime_cnt_2b,safety_pr,nearest_supermarket,nearest_supermarket_distance_meters,supermarket_duration_seconds,supermarket_commute_fare,supermarket_location,nearest_park,nearest_park_distance_meters,nearest_park_seconds,park_commute_fare,park_location,office_trans_dist_car,office_trans_duration_car,office_trans_cost_car,office_trans_dist_transit,office_trans_duration_transit,office_trans_cost_transit,school_trans_dist_car,school_trans_duration_car,school_trans_cost_car,school_trans_dist_transit,school_trans_duration_transit,school_trans_cost_transit
SLU,1p8tmbxjh5pxv,/apartments/seattle-wa/kiara/BL8Ndp/,"111 Terry Ave N, Seattle, WA",111 Terry Ave  N  # 2501,Seattle,WA,98109,"{'latitude': 47.618786, 'longitude': -122.33755}",Kiara,True,27.0,True,,15990,,,3.0,,,,47.618786,-122.33755,6,39.46996466431095,Eastlake Market,544,524,,,Bayview-Kinnear Park,514.0,631.0,,"{'lat': 47.628825, 'lng': -122.360358}",702,165,,471,356,,6704,677,,7071,1425,
SLU,mvb30kbk5bze,/apartments/seattle-wa/onni-south-lake-union/C3hrWK/,"112 Boren Ave N, Seattle, WA",112 Boren Ave  N  # 2704,Seattle,WA,98109,"{'latitude': 47.6186, 'longitude': -122.3356}",Onni South Lake Union,True,38.0,False,,5514,,,3.0,,,,47.6186,-122.3356,7,29.89399293286219,Pike Grocery,621,553,,,Highland Place,238.0,286.0,,"{'lat': 47.6296747, 'lng': -122.3554819}",698,197,,556,418,,6508,625,,6193,1878,
SLU,m2k5dmvarhns,https://www.zillow.com/b/clift-house-apartments-seattle-wa-5XtjPN/,"Clift House Apartments, 301 E Thomas St APT B2, Seattle, WA 98102",301 E Thomas St APT B2,Seattle,WA,98102,"{'latitude': 47.620663, 'longitude': -122.32749}",,,,,$,1575,1575.0,False,1.0,1.0,604.0,,47.620663,-122.32749,13,3.957597173144876,Pike Grocery,1210,1020,,,Olympic Sculpture Park,456.0,379.0,,"{'lat': 47.6166028, 'lng': -122.3553167}",1469,388,,1469,978,,6272,552,,6240,1314,3.0
SLU,2amhj3xwfj65u,https://www.zillow.com/homedetails/1312-6th-Ave-N-APT-7-Seattle-WA-98109/48745164_zpid/,"1312 6th Ave N APT 7, Seattle, WA 98109",1312 6th Ave N APT 7,Seattle,WA,98109,"{'latitude': 47.631092, 'longitude': -122.34463}",,,,,$,2500,2500.0,False,1.0,1.0,500.0,2025-02-08 00:00:00,47.631092,-122.34463,2,86.57243816254417,Safeway,435,412,,,Fremont P-Patch Community Gardens,187.0,169.0,,"{'lat': 47.65514140000001, 'lng': -122.3450318}",1805,352,,2303,1046,,6907,902,,6090,2044,
SLU,n1rcj53was3y,https://www.zillow.com/homedetails/1124-Lakeview-Blvd-E-4-Seattle-WA-98102/2068228537_zpid/,"1124 Lakeview Blvd E #4, Seattle, WA 98102",1124 Lakeview Blvd E #4,Seattle,WA,98102,"{'latitude': 47.629868, 'longitude': -122.324936}",,,,,$,2150,2150.0,False,1.0,1.0,565.0,2025-02-12 00:00:00,47.629868,-122.324936,1,96.18374558303888,Pike Grocery,530,503,,,UpGarden P-Patch Community Garden,728.0,604.0,,"{'lat': 47.625025, 'lng': -122.3500583}",1853,369,,2939,1456,,3791,505,,4853,2132,
SLU,9cpy80t5b994,https://www.zillow.com/homedetails/1226-Taylor-Ave-N-APT-4-Seattle-WA-98109/2079940761_zpid/,"1226 Taylor Ave N APT 4, Seattle, WA 98109",1226 Taylor Ave N APT 4,Seattle,WA,98109,"{'latitude': 47.630573, 'longitude': -122.34587}",,,,,$,1885,1885.0,False,1.0,1.0,520.0,2025-03-01 00:00:00,47.630573,-122.34587,4,62.3321554770318,Pike Grocery,1187,1021,,,Highland Place,335.0,407.0,,"{'lat': 47.6296747, 'lng': -122.3554819}",1796,359,,2330,1160,,6806,874,,6195,2149,
SLU,1ukugy8ry8eyg,/apartments/seattle-wa/skyglass/CgqPq7/,"757 Thomas St, Seattle, WA",757 Thomas St # 506,Seattle,WA,98109,"{'latitude': 47.62069, 'longitude': -122.34198}",Skyglass,True,15.0,False,,4205,,,2.0,,,,47.62069,-122.34198,4,62.3321554770318,Safeway,621,514,,,Queen Anne Blvd,303.0,303.0,,"{'lat': 47.64138819999999, 'lng': -122.3581736}",687,183,,600,491,,6162,738,,7201,2047,
SLU,1p8tmbxjh5pxv,/apartments/seattle-wa/kiara/BL8Ndp/,"111 Terry Ave N, Seattle, WA",111 Terry Ave  N  # 2501,Seattle,WA,98109,"{'latitude': 47.618786, 'longitude': -122.33755}",Kiara,True,27.0,True,,4137,,,2.0,,,,47.618786,-122.33755,6,39.46996466431095,Pike Grocery,565,510,,,Highland Drive Parkway,680.0,762.0,,"{'lat': 47.6297436, 'lng': -122.3533266}",702,165,,471,356,,6704,677,,7071,1425,
SLU,mvb30kbk5bze,/apartments/seattle-wa/onni-south-lake-union/C3hrWK/,"112 Boren Ave N, Seattle, WA",112 Boren Ave  N  # 2704,Seattle,WA,98109,"{'latitude': 47.6186, 'longitude': -122.3356}",Onni South Lake Union,True,38.0,False,,4092,,,2.0,,,,47.6186,-122.3356,7,29.89399293286219,PCC Community Markets - Fremont Co-op,693,308,,,Denny Park,412.0,375.0,,"{'lat': 47.619053, 'lng': -122.340936}",698,197,,556,418,,6508,625,,6193,1878,
SLU,3mkd7vretvf1f,https://www.zillow.com/homedetails/732-Belmont-Pl-E-D-Seattle-WA-98102/443588889_zpid/,"732 Belmont Pl E #D, Seattle, WA 98102",732 Belmont Pl E #D,Seattle,WA,98102,"{'latitude': 47.626373, 'longitude': -122.3241}",,,,,$,7850,7850.0,False,3.0,2.0,1331.0,,47.626373,-122.3241,6,39.46996466431095,Safeway,818,689,,,Cascade P-Patch Community Gardens,266.0,247.0,,"{'lat': 47.6209929, 'lng': -122.332819}",2108,437,,2378,1589,,4519,625,,6578,1493,3.0
SLU,tk9e4e57mmh1,/apartments/seattle-wa/ben-lomond/5XmyBs/,"1027 Bellevue Ct E, Seattle, WA",1027 Bellevue Ct E  Apt 405,Seattle,WA,98102,"{'latitude': 47.6275, 'longitude': -122.32743}",Ben Lomond,True,4.0,False,,1495,,,1.0,,,,47.6275,-122.32743,6,39.46996466431095,Safeway,361,311,,,Cascade P-Patch Community Gardens,392.0,352.0,,"{'lat': 47.6209929, 'lng': -122.332819}",1732,391,,2232,1475,,4143,579,,6819,1771,3.0
SLU,4fefanrn8u3yu,/apartments/seattle-wa/the-illiad/5jDznD/,"112 Bellevue Ave E, Seattle, WA",112 Bellevue Ave  E  Apt 307,Seattle,WA,98102,"{'latitude': 47.619022, 'longitude': -122.3263}",The Illiad,True,2.0,False,,2095,,,2.0,,,,47.619022,-122.3263,3,74.59363957597174,Safeway,514,454,,,Denny Park,389.0,343.0,,"{'lat': 47.619053, 'lng': -122.340936}",1338,393,,1363,804,,6172,566,,6063,1128,3.0
SLU,50d658jqm41c,/apartments/seattle-wa/chroma/BK36fD/,"1212 Harrison St, Seattle, WA",1212 Harrison St # 103-P,Seattle,WA,98109,"{'latitude': 47.622112, 'longitude': -122.332634}",Chroma,True,25.0,False,,1890,,,1.0,,,,47.622112,-122.332634,4,62.3321554770318,Safeway,245,246,,,University District P-Patch Community Garden,484.0,356.0,,"{'lat': 47.656335, 'lng': -122.3202195}",534,149,,384,292,,5589,618,,5852,1804,
SLU,2pspjeqz1t9t7,https://www.zillow.com/b/summit-view-apartments-seattle-wa-5ZJLZL/,"Summit View Apartments, 527 Summit Ave E APT 403, Seattle, WA 98102",527 Summit Ave E APT 403,Seattle,WA,98102,"{'latitude': 47.62396, 'longitude': -122.32568}",,,,,$,1445,1445.0,False,1.0,1.0,625.0,2025-01-11 00:00:00,47.62396,-122.32568,11,7.738515901060069,Safeway,800,679,,,Parklet on The Ave,396.0,354.0,,"{'lat': 47.6585697, 'lng': -122.3130219}",1919,478,,1978,1263,,4619,651,,6400,1377,3.0
SLU,108n47fpmy8p2,https://www.zillow.com/b/taylor-avenue-apartments-seattle-wa-5f3DdB/,"Taylor Avenue Apartments, 1001 Taylor Ave N #TY401, Seattle, WA 98109",1001 Taylor Ave N #TY401,Seattle,WA,98109,"{'latitude': 47.628277, 'longitude': -122.34654}",,,,,$,3250,3250.0,False,2.0,2.0,1042.0,,47.628277,-122.34654,9,17.73851590106007,Belltown Market,830,726,,,Parklet on The Ave,185.0,176.0,,"{'lat': 47.6585697, 'lng': -122.3130219}",1320,341,,1282,1072,,6500,807,,10870,2372,
SLU,1ndstkkzg9yfb,https://www.zillow.com/b/ward-ward-apartments-seattle-wa-5XsSBD/,"WARD Ward Apartments, 570 Ward St APT 4, Seattle, WA 98109",570 Ward St APT 4,Seattle,WA,98109,"{'latitude': 47.628277, 'longitude': -122.3452}",,,,,$,2050,2050.0,False,2.0,1.0,750.0,2025-01-16 00:00:00,47.628277,-122.3452,10,12.402826855123678,Safeway,76,71,,,University District P-Patch Community Garden,117.0,99.0,,"{'lat': 47.656335, 'lng': -122.3202195}",1500,327,,1789,911,,6601,854,,6445,2323,
SLU,22cyybyb90cmp,https://www.zillow.com/homedetails/1800-Taylor-Ave-N-APT-101-Seattle-WA-98109/2084999412_zpid/,"1800 Taylor Ave N APT 101, Seattle, WA 98109",1800 Taylor Ave N APT 101,Seattle,WA,98109,"{'latitude': 47.63507, 'longitude': -122.34629}",,,,,$,1595,1595.0,False,1.0,1.0,574.0,2025-01-01 00:00:00,47.63507,-122.34629,3,74.59363957597174,Safeway,335,317,,,Parklet on The Ave,140.0,131.0,,"{'lat': 47.6585697, 'lng': -122.3130219}",2385,510,,2475,1227,,6096,833,,6341,2216,
SLU,2s5jr8geshtzg,https://www.zillow.com/b/sir-galahad-seattle-wa-5bm9WF/,"Sir Galahad, 903 Bellevue Pl E APT 303, Seattle, WA 98102",903 Bellevue Pl E APT 303,Seattle,WA,98102,"{'latitude': 47.627224, 'longitude': -122.32648}",,,,,$,2295,2295.0,False,1.0,1.0,900.0,2025-03-01 00:00:00,47.627224,-122.32648,8,23.356890459363957,Whole Foods Market,1945,573,,,University Heights Plaza,267.0,239.0,,"{'lat': 47.6651962, 'lng': -122.3133866}",1789,402,,2173,1413,,4200,590,,6725,1678,3.0
SLU,2dqdbzy49m706,https://www.zillow.com/homedetails/516-Bellevue-Ave-E-APT-303-Seattle-WA-98102/2094981717_zpid/,"516 Bellevue Ave E APT 303, Seattle, WA 98102",516 Bellevue Ave E APT 303,Seattle,WA,98102,"{'latitude': 47.62363, 'longitude': -122.32623}",,,,,$,1395,1395.0,False,1.0,1.0,660.0,,47.62363,-122.32623,10,12.402826855123678,Belltown Market,783,692,,,University District P-Patch Community Garden,702.0,515.0,,"{'lat': 47.656335, 'lng': -122.3202195}",1883,468,,1909,1237,,4655,661,,6411,1402,3.0
SLU,4qv2zp5k277ke,https://www.zillow.com/homedetails/1010-Taylor-Ave-N-APT-3-Seattle-WA-98109/2101430548_zpid/,"1010 Taylor Ave N APT 3, Seattle, WA 98109",1010 Taylor Ave N APT 3,Seattle,WA,98109,"{'latitude': 47.62836, 'longitude': -122.34603}",,,,,$,3765,3765.0,False,4.0,2.0,1350.0,,47.62836,-122.34603,11,7.738515901060069,Trader Joe's,752,669,,,Harvard-Miller/Roanoke Annex,251.0,186.0,,"{'lat': 47.6411374, 'lng': -122.3216826}",1359,375,,1835,952,,6538,841,,6506,2362,
SLU,g0en4p6uuuk0,https://www.zillow.com/homedetails/523-Prospect-St-4-Seattle-WA-98109/2063415592_zpid/,"523 Prospect St #4, Seattle, WA 98109",523 Prospect St #4,Seattle,WA,98109,"{'latitude': 47.628742, 'longitude': -122.346436}",,,,,$,1095,1095.0,False,1.0,1.0,800.0,2025-01-06 00:00:00,47.628742,-122.346436,11,7.738515901060069,Safeway,167,105,,,University Heights Plaza,194.0,174.0,,"{'lat': 47.6651962, 'lng': -122.3133866}",1372,348,,1781,1079,,6551,814,,10819,2313,
SLU,2zsd0tqh9y5hz,https://www.zillow.com/b/615-ward-street-seattle-wa-9P5x2P/,"615 Ward Street, 615 Ward St APT 303, Seattle, WA 98109",615 Ward St APT 303,Seattle,WA,98109,"{'latitude': 47.627747, 'longitude': -122.344154}",,,,,$,2195,2195.0,False,2.0,1.0,900.0,,47.627747,-122.344154,5,50.918727915194346,Safeway,781,356,,,Shiga's P-Patch Community Garden,243.0,198.0,,"{'lat': 47.6691442, 'lng': -122.312745}",1541,342,,1845,969,,6586,849,,6555,2418,
SLU,51sdubwd1evr9,https://www.zillow.com/apartments/seattle-wa/scandia-mignon-apartment-homes/5d7hPD/,"Scandia Mignon Apartment Homes, 205 Summit Ave E APT 201, Seattle, WA 98102",205 Summit Ave E APT 201,Seattle,WA,98102,"{'latitude': 47.619823, 'longitude': -122.325645}",,,,,$,1975,1975.0,False,2.0,1.0,610.0,2025-02-07 00:00:00,47.619823,-122.325645,13,3.957597173144876,Ken's Market,1307,1352,,,Eastlake P-Patch Community Garden,583.0,481.0,,"{'lat': 47.6474419, 'lng': -122.3254661}",1459,425,,1512,886,,6207,577,,5975,1037,3.0
SLU,dqxzz2k4hymc,https://www.zillow.com/b/century-apartments-seattle-wa-5bRZ95/,"Century Apartments, 715 4th Ave N APT 21, Seattle, WA 98109",715 4th Ave N APT 21,Seattle,WA,98109,"{'latitude': 47.625935, 'longitude': -122.34923}",,,,,$,1675,1675.0,False,2.0,1.0,800.0,2025-01-20 00:00:00,47.625935,-122.34923,6,39.46996466431095,Safeway,1851,1335,,,Eastlake P-Patch Community Garden,380.0,328.0,,"{'lat': 47.6474419, 'lng': -122.3254661}",1378,367,,1206,1015,,6558,833,,10531,2311,
SLU,24apq4ubamkp4,https://www.zillow.com/apartments/seattle-wa/the-local-422/9VWLXn/,"The Local 422, 422 Summit Ave E UNIT 306, Seattle, WA 98102",422 Summit Ave E UNIT 306,Seattle,WA,98102,"{'latitude': 47.622646, 'longitude': -122.32494}",,,,,$,1995,1995.0,False,2.0,1.0,718.0,,47.622646,-122.32494,10,12.402826855123678,Safeway,354,355,,,Shiga's P-Patch Community Garden,402.0,343.0,,"{'lat': 47.6691442, 'lng': -122.312745}",2374,478,,1806,1153,,4785,666,,6242,1236,3.0
SLU,5d2nfdgwjsfz9,https://www.zillow.com/apartments/seattle-wa/atria-villa/Ch89wZ/,"Atria Villa, 1251 Taylor Ave N APT 304, Seattle, WA 98109",1251 Taylor Ave N APT 304,Seattle,WA,98109,"{'latitude': 47.631123, 'longitude': -122.346634}",,,,,$,2150,2150.0,False,1.0,1.0,939.0,,47.631123,-122.346634,5,50.918727915194346,Belltown Market,401,348,,,Cove Creek,282.0,251.0,,"{'lat': 47.6416609, 'lng': -122.3256314}",1751,421,,1991,1102,,6559,852,,6176,2121,
SLU,1m7nbg0ekx53k,https://www.zillow.com/b/highland-court-seattle-wa-5dt5R3/,"Highland Court, 610 Highland Dr #17499705, Seattle, WA 98109",610 Highland Dr #17499705,Seattle,WA,98109,"{'latitude': 47.629936, 'longitude': -122.34419}",,,,,$,1950,1950.0,False,2.0,1.0,850.0,,47.629936,-122.34419,1,96.18374558303888,PCC Community Markets - Fremont Co-op,269,226,,,Parklet on The Ave,560.0,474.0,,"{'lat': 47.6585697, 'lng': -122.3130219}",1639,323,,1744,862,,6941,852,,6227,2121,
SLU,4zbw3jx92zqbs,/apartments/seattle-wa/rollin-street-flats/5XkGYp/,"120 Westlake Ave N, Seattle, WA",120 Westlake Ave N  Apt 827,Seattle,WA,98109,"{'latitude': 47.61922, 'longitude': -122.33795}",Rollin Street Flats,True,6.0,False,,3211,,,1.0,,,,47.61922,-122.33795,6,39.46996466431095,Safeway,766,349,,,"Astrid's Park, E Edgar St Shoreline Street End",401.0,349.0,,"{'lat': 47.6445388, 'lng': -122.3167313}",654,154,,471,376,,6752,689,,8240,1678,3.0
SLU,3617vr3nfw3jf,/apartments/seattle-wa/alcyone/5XjSx7/,"301 Minor Ave N, Seattle, WA",301 Minor Ave  N  # 1-314,Seattle,WA,98109,"{'latitude': 47.621315, 'longitude': -122.33335}",Alcyone,True,6.0,False,,2196,,,1.0,,,,47.621315,-122.33335,6,39.46996466431095,Safeway,429,358,,,Latona Avenue Northeast Street End,434.0,365.0,,"{'lat': 47.65341429999999, 'lng': -122.3257168}",536,149,,431,324,,5591,619,,5899,1836,
SLU,2zdkbj30ugt9k,/apartments/seattle-wa/helm/BMmHrn/,"602 Terry Ave N, Seattle, WA",602 Terry Ave N  # 771,Seattle,WA,98109,"{'latitude': 47.625153, 'longitude': -122.336845}",Helm,True,6.0,False,,3575,,,1.0,,,,47.625153,-122.336845,4,62.3321554770318,Whole Foods Market,1597,449,,,University District P-Patch Community Garden,843.0,640.0,,"{'lat': 47.656335, 'lng': -122.3202195}",409,143,,289,264,,5487,584,,5563,1897,
SLU,5bzg6r4rea69v,/apartments/seattle-wa/hawaiian-apartments/5bFm6X/,"235 Bellevue Ave E, Seattle, WA",235 Bellevue Ave E  # 2B-2Ba-676Sqft,Seattle,WA,98102,"{'latitude': 47.62037, 'longitude': -122.32682}",Hawaiian Apartments,True,2.0,False,,1695,,,1.0,,,,47.62037,-122.32682,14,2.826855123674904,PCC Community Markets - Fremont Co-op,848,708,,,Spirit Garden Design,257.0,227.0,,"{'lat': 47.641739, 'lng': -122.3256465}",1479,421,,1472,1000,,6242,596,,6223,1271,3.0
SLU,3kjgc5vn41y4m,/apartments/seattle-wa/alt-capitol-hill/Cj8ftb/,"421 Belmont Ave E, Seattle, WA",421 Belmont Ave E  # 702,Seattle,WA,98102,"{'latitude': 47.622635, 'longitude': -122.32429}",Alt Capitol Hill,True,2.0,False,,2029,,,1.0,,,,47.622635,-122.32429,11,7.738515901060069,Trader Joe's,659,568,,,Ravenna P-Patch Community Garden,341.0,311.0,,"{'lat': 47.6664967, 'lng': -122.3038736}",2322,450,,1852,1129,,4733,638,,6157,1144,3.0
SLU,5cynvj2a29mwk,/apartments/seattle-wa/amli-south-lake-union/5Z2cjw/,"1260 Republican St, Seattle, WA",1260 Republican St Apt 719,Seattle,WA,98109,"{'latitude': 47.623405, 'longitude': -122.330956}",AMLI South Lake Union,True,16.0,True,,2333,,,1.0,,,,47.623405,-122.330956,5,50.918727915194346,Safeway,1347,1163,,,Parklet on The Ave,193.0,185.0,,"{'lat': 47.6585697, 'lng': -122.3130219}",785,207,,417,336,,5577,605,,6054,1979,
SLU,93q83guxfmdh,/apartments/seattle-wa/mera/9WS7pB/,"630 Boren Ave N, Seattle, WA",630 Boren Ave  N  # 7786611,Seattle,WA,98109,"{'latitude': 47.625458, 'longitude': -122.335495}",Mera,True,3.0,False,,4265,,,1.0,,,,47.625458,-122.335495,4,62.3321554770318,Safeway,378,340,,,Ravenna P-Patch Community Garden,137.0,128.0,,"{'lat': 47.6664967, 'lng': -122.3038736}",552,199,,324,294,,5401,593,,5412,1769,
SLU,4ecfdrgahntxm,/apartments/seattle-wa/cascade/9VWk6d/,"221 Minor Ave N, Seattle, WA",221 Minor Ave  N  # W-307,Seattle,WA,98109,"{'latitude': 47.620327, 'longitude': -122.33334}",Cascade,True,14.0,False,,2313,,,1.0,,,,47.620327,-122.33334,4,62.3321554770318,Trader Joe's,518,436,,,Shiga's P-Patch Community Garden,213.0,164.0,,"{'lat': 47.6691442, 'lng': -122.312745}",541,167,,495,370,,5700,635,,5963,1882,
SLU,4k09ztevzgbgz,/apartments/seattle-wa/dexter-hayes/65jJ8J/,"1701 Dexter Ave N, Seattle, WA",1701 Dexter Ave N  # 321,Seattle,WA,98109,"{'latitude': 47.63412, 'longitude': -122.34247}",Dexter Hayes,True,8.0,True,,1799,,,1.0,,,,47.63412,-122.34247,11,7.738515901060069,Trader Joe's,1898,888,,,Parklet on The Ave,277.0,268.0,,"{'lat': 47.6585697, 'lng': -122.3130219}",1665,365,,1665,758,,5539,674,,6091,1989,
SLU,18scsjzq0j3du,/apartments/seattle-wa/viewmont-apartments/5jDznK/,"219 Bellevue Ave, Seattle, WA",219 Bellevue Ave  # 5,Seattle,WA,98102,"{'latitude': 47.620132, 'longitude': -122.32675}",Viewmont Apartments,True,2.0,False,,1150,,,1.0,,,,47.620132,-122.32675,12,5.229681978798581,Safeway,90,82,,,Eastlake P-Patch Community Garden,599.0,513.0,,"{'lat': 47.6474419, 'lng': -122.3254661}",1446,394,,1446,977,,6209,568,,6250,1295,3.0
SLU,2dwzzs20y8hme,/apartments/seattle-wa/alley-south-lake-union/5XrWJf/,"241 Yale Ave N, Seattle, WA",241 Yale Ave  N  # 533,Seattle,WA,98109,"{'latitude': 47.62028, 'longitude': -122.3314}",Alley South Lake Union,True,5.0,False,,2389,,,1.0,,,,47.62028,-122.3314,2,86.57243816254417,Ken's Market,1610,669,,,Spirit Garden Design,276.0,242.0,,"{'lat': 47.641739, 'lng': -122.3256465}",686,211,,645,489,,5122,740,,8679,1539,
SLU,4qt479ezu6916,/apartments/seattle-wa/queens-oaks/9VWkf7/,"718 4th Ave N, Seattle, WA",718 4th Ave N  Apt 49,Seattle,WA,98109,"{'latitude': 47.626125, 'longitude': -122.34872}",Queens Oaks,True,2.0,False,,1375,,,1.0,,,,47.626125,-122.34872,4,62.3321554770318,Safeway,893,770,,,Ravenna Park,246.0,246.0,,"{'lat': 47.668731, 'lng': -122.3037237}",1266,343,,1227,1034,,6445,809,,10515,2297,
SLU,am0684krr2k5,/apartments/seattle-wa/the-cairns/5Xk283/,"422 Yale Ave N, Seattle, WA",422 Yale Ave N  # 1504,Seattle,WA,98109,"{'latitude': 47.622467, 'longitude': -122.33007}",The Cairns,True,2.0,True,,2238,,,1.0,,,,47.622467,-122.33007,8,23.356890459363957,PCC Community Markets - Fremont Co-op,282,227,,,Wallingford Playfield,419.0,380.0,,"{'lat': 47.6584744, 'lng': -122.3376364}",802,220,,589,478,,4737,686,,6119,2018,
SLU,4uq1w5ugn5181,/apartments/seattle-wa/union-slu/95xHNT/,"905 Dexter Ave N, Seattle, WA",905 Dexter Ave  N  # L332,Seattle,WA,98109,"{'latitude': 47.627815, 'longitude': -122.34273}",Union SLU,True,9.0,False,,2115,,,1.0,,,,47.627815,-122.34273,5,50.918727915194346,PCC Community Markets - Fremont Co-op,539,425,,,Wallingford Playfield,441.0,347.0,,"{'lat': 47.6584744, 'lng': -122.3376364}",963,286,,1025,548,,6599,716,,10525,2199,
SLU,b2d81ux43u19,/apartments/seattle-wa/taylor-28/5Xj9gd/,"100 Taylor Ave N, Seattle, WA",100 Taylor Ave  N  # B203,Seattle,WA,98109,"{'latitude': 47.6191, 'longitude': -122.3461}",Taylor 28,True,5.0,True,,2032,,,1.0,,,,47.6191,-122.3461,2,86.57243816254417,Safeway,196,184,,,Wallingford Playfield,444.0,423.0,,"{'lat': 47.6584744, 'lng': -122.3376364}",1201,336,,1271,754,,7336,826,,7599,2126,
SLU,4j9t9q49sw94g,/apartments/seattle-wa/mresidences-south-lake-union/5Xk3r2/,"717 Dexter Ave N, Seattle, WA",717 Dexter Ave  N  Apt 412,Seattle,WA,98109,"{'latitude': 47.625988, 'longitude': -122.34274}",mResidences South Lake Union,True,3.0,False,,2000,,,1.0,,,,47.625988,-122.34274,3,74.59363957597174,Ken's Market,591,562,,,Gilman Playground,410.0,325.0,,"{'lat': 47.6674414, 'lng': -122.369546}",1156,327,,736,641,,6420,686,,10319,2175,
SLU,25w9nwwudycuz,/apartments/seattle-wa/the-waverly/Bhkj6m/,"210 8th Ave N, Seattle, WA",210 8th Ave N  Unit 2609,Seattle,WA,98109,"{'latitude': 47.61984, 'longitude': -122.341064}",The Waverly,True,20.0,False,,2497,,,1.0,,,,47.61984,-122.341064,3,74.59363957597174,Safeway,572,510,,,Good Shepherd P-Patch,406.0,361.0,,"{'lat': 47.6633665, 'lng': -122.3321295}",761,199,,647,519,,6235,753,,7603,2153,
SLU,r9wgujsfaex,/apartments/seattle-wa/amli-535/5XjV3z/,"535 Pontius Ave N, Seattle, WA",535 Pontius Ave N  Apt 128,Seattle,WA,98109,"{'latitude': 47.623688, 'longitude': -122.33207}",AMLI 535,True,12.0,True,,2375,,,1.0,,,,47.623688,-122.33207,8,23.356890459363957,Safeway,1149,998,,,Greg's Garden P-Patch Community Gardens,524.0,422.0,,"{'lat': 47.6677353, 'lng': -122.3738768}",799,226,,426,348,,5591,624,,6063,1991,
SLU,4r2fpu98pxeut,https://www.zillow.com/apartments/seattle-wa/bel-15/5bYLq5/,"Bel 15, 316 Bellevue Ave E APT 201, Seattle, WA 98102",316 Bellevue Ave E APT 201,Seattle,WA,98102,"{'latitude': 47.621326, 'longitude': -122.32622}",,,,,$,1750,1750.0,False,1.0,1.0,650.0,,47.621326,-122.32622,14,2.826855123674904,Whole Foods Market,709,364,,,Woodland Park Rose Garden,382.0,350.0,,"{'lat': 47.66576579999999, 'lng': -122.3493414}",1627,437,,1604,997,,6443,604,,6178,1210,3.0
SLU,2wp1909stuhaf,https://www.zillow.com/homedetails/600-Bellevue-Ave-E-E04A66A83-Seattle-WA-98102/346267007_zpid/,"Bella Vista, 600 Bellevue Ave E, Seattle, WA 98102",600 Bellevue Ave E #E04A66A83,Seattle,WA,98102,"{'latitude': 47.62455, 'longitude': -122.326355}",,,,,$,1950,1950.0,False,1.0,1.0,740.0,,47.62455,-122.326355,11,7.738515901060069,PCC Community Markets - Fremont Co-op,1918,525,,,Fremont P-Patch Community Gardens,710.0,536.0,,"{'lat': 47.65514140000001, 'lng': -122.3450318}",2093,422,,1962,1296,,4504,610,,6557,1535,3.0
SLU,3zpa3d7za4xb6,/apartments/seattle-wa/leeward-apartments/9wc95w/,"1305 Dexter Ave N, Seattle, WA",1305 Dexter Ave  N  Unit B713,Seattle,WA,98109,"{'latitude': 47.630806, 'longitude': -122.3425}",Leeward Apartments,True,21.0,False,,2123,,,1.0,,,,47.630806,-122.3425,7,29.89399293286219,Safeway,445,392,,,Keystone Place,298.0,235.0,,"{'lat': 47.6703455, 'lng': -122.3339012}",1296,327,,1187,617,,5907,711,,6057,1986,
SLU,2rd5dvj4bpgjv,/apartments/seattle-wa/fox-and-finch/9VWkbJ/,"525 Boren Ave N, Seattle, WA",525 Boren Ave  N  Apt 208,Seattle,WA,98109,"{'latitude': 47.62372, 'longitude': -122.336}",Fox and Finch,True,2.0,False,,2275,,,1.0,,,,47.62372,-122.336,2,86.57243816254417,Whole Foods Market,1555,423,,,Woodland Park Rose Garden,807.0,701.0,,"{'lat': 47.66576579999999, 'lng': -122.3493414}",118,46,,117,98,,5381,562,,5981,1966,
SLU,12y70p0gz2t33,/apartments/seattle-wa/westlake-steps/B9yMXS/,"1209 Westlake Ave N, Seattle, WA",1209 Westlake Ave  N  # 2189798,Seattle,WA,98109,"{'latitude': 47.63064, 'longitude': -122.341515}",Westlake Steps,True,14.0,True,,2129,,,1.0,,,,47.63064,-122.341515,6,39.46996466431095,Safeway,1742,1252,,,Fremont P-Patch Community Gardens,835.0,615.0,,"{'lat': 47.65514140000001, 'lng': -122.3450318}",1216,304,,1190,582,,5972,743,,6129,2036,
SLU,5017fd2395rh6,/apartments/seattle-wa/neptune-slu-apartments-seattle/5XjRLP/,"912 Dexter Ave N, Seattle, WA",912 Dexter Ave  N  # L213,Seattle,WA,98109,"{'latitude': 47.62766, 'longitude': -122.3417}",Neptune SLU Apartments Seattle,True,14.0,False,,2345,,,1.0,,,,47.62766,-122.3417,6,39.46996466431095,Safeway,365,295,,,Hazel Heights P-Patch Community Gardens,748.0,626.0,,"{'lat': 47.6578704, 'lng': -122.3592697}",1033,326,,759,676,,6669,756,,6653,1908,
