plid,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,latLong,variableData,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,rentalMarketingSubType,marketingTreatments,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,availabilityDate,visited,badgeInfo
,https://photos.zillowstatic.com/fp/e4cbc5616daf866ec2b0eee5b2ff6734-p_e.jpg,True,/homedetails/422-1-2-N-46th-St-Seattle-WA-98103/2067698463_zpid/,FOR_RENT,Apartment for rent,"$2,600/mo","422 1/2 N 46th St, Seattle, WA 98103",,,,,"{'latitude': 47.66213, 'longitude': -122.35472}","{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,236222000,,unknown,['zillowRentalManager'],2067698463,ForRent,For Rent,$2.6K,1.0,1.0,657.0,"{'homeInfo': {'zpid': 2067698463, 'streetAddress': '422 1/2 N 46th St', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.66213, 'longitude': -122.35472, 'price': 2600.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 657.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1907, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2600.0, 'timeOnZillow': 236222000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-12 00:00:00,False,
,https://photos.zillowstatic.com/fp/08b339638539420e821eeb9cc4a74f58-p_e.jpg,True,/homedetails/4612-Meridian-Ave-N-Seattle-WA-98103/48674071_zpid/,FOR_RENT,House for rent,"$2,900/mo","4612 Meridian Ave N, Seattle, WA 98103",,,,,"{'latitude': 47.663048, 'longitude': -122.33336}","{'type': 'TIME_ON_INFO', 'text': '91 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,7921726000,,unknown,['zillowRentalManager'],48674071,ForRent,For Rent,$2.9K,2.0,1.0,1100.0,"{'homeInfo': {'zpid': 48674071, 'streetAddress': '4612 Meridian Ave N', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.663048, 'longitude': -122.33336, 'price': 2900.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1100.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 978600, 'rentZestimate': 3161, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2900.0, 'timeOnZillow': 7921726000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 975000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/fe0bbe97a57bd68f1de6fa1f400c9cf6-p_e.jpg,True,/homedetails/844-NW-54th-St-844-Seattle-WA-98107/2076896334_zpid/,FOR_RENT,Apartment for rent,"$2,200/mo","844 NW 54th St #844, Seattle, WA 98107",,,,,"{'latitude': 47.668118, 'longitude': -122.36816}","{'type': 'TIME_ON_INFO', 'text': '66 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,5775192000,,unknown,['zillowRentalManager'],2076896334,ForRent,For Rent,$2.2K,2.0,1.0,1300.0,"{'homeInfo': {'zpid': 2076896334, 'streetAddress': '844 NW 54th St #844', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.668118, 'longitude': -122.36816, 'price': 2200.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1300.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2445, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2200.0, 'timeOnZillow': 5775192000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 844', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-25 00:00:00,False,
,https://photos.zillowstatic.com/fp/cab4e700e1c6a20a08990c1c897f8c11-p_e.jpg,True,/homedetails/308-NW-49th-St-Seattle-WA-98107/48772007_zpid/,FOR_RENT,Apartment for rent,"$1,100/mo","308 NW 49th St, Seattle, WA 98107",,,,,"{'latitude': 47.664574, 'longitude': -122.36116}","{'type': 'TIME_ON_INFO', 'text': '11 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1024868000,,unknown,['zillowRentalManager'],48772007,ForRent,For Rent,$1.1K,1.0,1.0,,"{'homeInfo': {'zpid': 48772007, 'streetAddress': '308 NW 49th St', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.664574, 'longitude': -122.36116, 'price': 1100.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1606, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1100.0, 'timeOnZillow': 1024868000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 968000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-15 00:00:00,False,
,https://photos.zillowstatic.com/fp/79d66cd22ba88be786d653fb47336455-p_e.jpg,True,/b/camden-apartments-seattle-wa-5jDyPH/,FOR_RENT,Apartment for rent,"$1,595/mo","4427 5th Ave NE APT 9, Seattle, WA 98105",,,,,"{'latitude': 47.661095, 'longitude': -122.32326}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,True,False,,False,3851849000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",2087949036,ForRent,For Rent,$1.6K,1.0,1.0,665.0,"{'homeInfo': {'zpid': 2087949036, 'streetAddress': '4427 5th Ave NE APT 9', 'zipcode': '98105', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.661095, 'longitude': -122.32326, 'price': 1595.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 665.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1731, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1595.0, 'timeOnZillow': 3851849000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 9', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/516af3ac9042d2eb89175aed2e8a4741-p_e.jpg,True,/homedetails/812-N-48th-St-Seattle-WA-98103/443748824_zpid/,FOR_RENT,Apartment for rent,"$2,595/mo","812 N 48th St, Seattle, WA 98103",,,,,"{'latitude': 47.663815, 'longitude': -122.34797}","{'type': 'TIME_ON_INFO', 'text': '21 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1873056000,,unknown,['zillowRentalManager'],443748824,ForRent,For Rent,$2.6K,2.0,1.0,,"{'homeInfo': {'zpid': 443748824, 'streetAddress': '812 N 48th St', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.663815, 'longitude': -122.34797, 'price': 2595.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2595.0, 'timeOnZillow': 1873056000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-04 00:00:00,False,
,https://photos.zillowstatic.com/fp/ad3265c6175fa656ea98cc0ed0a6cfbb-p_e.jpg,True,/homedetails/4224-Wallingford-Ave-N-Seattle-WA-98103/48919472_zpid/,FOR_RENT,House for rent,"$5,500/mo","4224 Wallingford Ave N, Seattle, WA 98103",,,,,"{'latitude': 47.65873, 'longitude': -122.335846}","{'type': 'TIME_ON_INFO', 'text': '26 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,2301282000,,unknown,['zillowRentalManager'],48919472,ForRent,For Rent,$5.5K,3.0,3.0,2700.0,"{'homeInfo': {'zpid': 48919472, 'streetAddress': '4224 Wallingford Ave N', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.65873, 'longitude': -122.335846, 'price': 5500.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2700.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1276300, 'rentZestimate': 4346, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5500.0, 'timeOnZillow': 2301282000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1043000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/43d7c402106c261f04f4535a4d48cf7e-p_e.jpg,True,/homedetails/4216-Woodland-Park-Ave-N-APT-101-Seattle-WA-98103/2101463275_zpid/,FOR_RENT,Apartment for rent,"$3,000/mo","4216 Woodland Park Ave N APT 101, Seattle, WA 98103",,,,,"{'latitude': 47.65855, 'longitude': -122.344284}","{'type': 'TIME_ON_INFO', 'text': '14 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1284831000,,unknown,['zillowRentalManager'],2101463275,ForRent,For Rent,$3.0K,3.0,2.0,1400.0,"{'homeInfo': {'zpid': 2101463275, 'streetAddress': '4216 Woodland Park Ave N APT 101', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.65855, 'longitude': -122.344284, 'price': 3000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1400.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3485, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3000.0, 'timeOnZillow': 1284831000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 101', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-21 00:00:00,False,
,https://photos.zillowstatic.com/fp/01814088178d657e09bfdaa2f776b1a2-p_e.jpg,True,/homedetails/1139-1-2-NW-52nd-St-Seattle-WA-98107/2091494710_zpid/,FOR_RENT,House for rent,"$1,900/mo","1139 1/2 NW 52nd St, Seattle, WA 98107",,,,,"{'latitude': 47.666286, 'longitude': -122.3723}","{'type': 'TIME_ON_INFO', 'text': '21 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1900699000,,unknown,['zillowRentalManager'],2091494710,ForRent,For Rent,$1.9K,1.0,1.0,550.0,"{'homeInfo': {'zpid': 2091494710, 'streetAddress': '1139 1/2 NW 52nd St', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.666286, 'longitude': -122.3723, 'price': 1900.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 550.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 421700, 'rentZestimate': 1978, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1900.0, 'timeOnZillow': 1900699000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-06 00:00:00,False,
,https://photos.zillowstatic.com/fp/1bb79f0926802955e90c38fceaf68b22-p_e.jpg,True,/homedetails/5410-Greenwood-Ave-N-Seattle-WA-98103/49140065_zpid/,FOR_RENT,House for rent,"$2,610/mo","5410 Greenwood Ave N, Seattle, WA 98103",,,,,"{'latitude': 47.668118, 'longitude': -122.355095}","{'type': 'TIME_ON_INFO', 'text': '26 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,2311345000,,unknown,['zillowRentalManager'],49140065,ForRent,For Rent,$2.6K,3.0,1.0,1200.0,"{'homeInfo': {'zpid': 49140065, 'streetAddress': '5410 Greenwood Ave N', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.668118, 'longitude': -122.355095, 'price': 2610.0, 'bathrooms': 1.0, 'bedrooms': 3.0, 'livingArea': 1200.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1138100, 'rentZestimate': 3431, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2610.0, 'timeOnZillow': 2311345000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1023000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-20 00:00:00,False,
,https://photos.zillowstatic.com/fp/2b2b18f5fc8b30c91e9f9844825dc436-p_e.jpg,True,/homedetails/422-N-46th-St-Seattle-WA-98103/49139428_zpid/,FOR_RENT,House for rent,"$5,200/mo","422 N 46th St, Seattle, WA 98103",,,,,"{'latitude': 47.662388, 'longitude': -122.35294}","{'type': 'TIME_ON_INFO', 'text': '4 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,358098000,,unknown,['zillowRentalManager'],49139428,ForRent,For Rent,$5.2K,4.0,1.0,1370.0,"{'homeInfo': {'zpid': 49139428, 'streetAddress': '422 N 46th St', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.662388, 'longitude': -122.35294, 'price': 5200.0, 'datePriceChanged': 1732608000000, 'bathrooms': 1.0, 'bedrooms': 4.0, 'livingArea': 1370.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 969200, 'rentZestimate': 4550, 'listing_sub_type': {}, 'priceReduction': '$300 (Nov 26)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5200.0, 'priceChange': -300, 'timeOnZillow': 358098000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 957000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-09 00:00:00,False,
,https://photos.zillowstatic.com/fp/3bdbe6e784ba0d8a43db676a824f1f76-p_e.jpg,True,/homedetails/1422-NW-59th-St-APT-3-Seattle-WA-98107/442034794_zpid/,FOR_RENT,Apartment for rent,"$1,500/mo","1422 NW 59th St APT 3, Seattle, WA 98107",,,,,"{'latitude': 47.671856, 'longitude': -122.37466}","{'type': 'TIME_ON_INFO', 'text': '92 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,8030845000,,unknown,['zillowRentalManager'],442034794,ForRent,For Rent,$1.5K,1.0,1.0,,"{'homeInfo': {'zpid': 442034794, 'streetAddress': '1422 NW 59th St APT 3', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.671856, 'longitude': -122.37466, 'price': 1500.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1500.0, 'timeOnZillow': 8030845000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 3', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-01 00:00:00,False,
yerc0mxdrn5a,https://photos.zillowstatic.com/fp/f722a28b6d4dc355968a097e5d3ea33c-p_e.jpg,True,/b/349-ne-51st-st-seattle-wa-9VWV3X/,FOR_RENT,For Rent,"$3,950+/mo","349 NE 51st St, Seattle, WA",4.0,2.0,800.0,2118680891.0,"{'latitude': 47.665474, 'longitude': -122.32352}","{'type': 'TIME_ON_INFO', 'text': '139 days ago'}",,47.665474--122.32352,True,False,False,False,False,False,False,,False,12019839000,2.0,unknown,['zillowRentalManager'],,,,,,,,,,,,,,,,,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}"
,https://photos.zillowstatic.com/fp/b24b61c22f19d03e3e09ec1c61205dc2-p_e.jpg,True,/homedetails/817-NW-Market-St-Seattle-WA-98107/48841083_zpid/,FOR_RENT,Apartment for rent,"$2,495/mo","817 NW Market St, Seattle, WA 98107",,,,,"{'latitude': 47.668404, 'longitude': -122.367035}","{'type': 'TIME_ON_INFO', 'text': '111 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,9595801000,,unknown,['zillowRentalManager'],48841083,ForRent,For Rent,$2.5K,2.0,1.0,1150.0,"{'homeInfo': {'zpid': 48841083, 'streetAddress': '817 NW Market St', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.668404, 'longitude': -122.367035, 'price': 2495.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1150.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 888500, 'rentZestimate': 2302, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2495.0, 'timeOnZillow': 9595801000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 839000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-22 00:00:00,False,
,https://photos.zillowstatic.com/fp/00eb6fe3759ab615a0a5e3ba5458894b-p_e.jpg,True,/homedetails/2416-N-45th-St-UNIT-B-Seattle-WA-98103/2056212759_zpid/,FOR_RENT,Townhouse for rent,"$1,995/mo","2416 N 45th St UNIT B, Seattle, WA 98103",,,,,"{'latitude': 47.661552, 'longitude': -122.32933}","{'type': 'TIME_ON_INFO', 'text': '47 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,4078516000,,unknown,['zillowRentalManager'],2056212759,ForRent,For Rent,$2.0K,2.0,1.0,800.0,"{'homeInfo': {'zpid': 2056212759, 'streetAddress': '2416 N 45th St UNIT B', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.661552, 'longitude': -122.32933, 'price': 1995.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 800.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 525900, 'rentZestimate': 2908, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1995.0, 'timeOnZillow': 4078516000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/df1e8db4a86208bcb021f6845a692b47-p_e.jpg,True,/homedetails/1441-NW-52nd-St-UNIT-5-Seattle-WA-98107/2061890596_zpid/,FOR_RENT,Apartment for rent,"$1,295/mo","1441 NW 52nd St UNIT 5, Seattle, WA 98107",,,,,"{'latitude': 47.666214, 'longitude': -122.37532}","{'type': 'TIME_ON_INFO', 'text': '21 hours ago', 'data': {'isRead': None, 'isFresh': True}}",,,,,False,False,False,False,False,,False,78616000,,unknown,,2061890596,ForRent,For Rent,$1.3K,1.0,1.0,500.0,"{'homeInfo': {'zpid': 2061890596, 'streetAddress': '1441 NW 52nd St UNIT 5', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.666214, 'longitude': -122.37532, 'price': 1295.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 500.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1629, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1295.0, 'timeOnZillow': 78616000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 5', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-29 00:00:00,False,
,https://photos.zillowstatic.com/fp/ce7bf74444c5f7c4d0c23bc3bc815da8-p_e.jpg,True,/homedetails/3912-Linden-Ave-N-UNIT-5-Seattle-WA-98103/2064152045_zpid/,FOR_RENT,Apartment for rent,"$2,095/mo","3912 Linden Ave N UNIT 5, Seattle, WA 98103",,,,,"{'latitude': 47.654602, 'longitude': -122.3482}","{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,186630000,,unknown,,2064152045,ForRent,For Rent,$2.1K,1.0,1.0,660.0,"{'homeInfo': {'zpid': 2064152045, 'streetAddress': '3912 Linden Ave N UNIT 5', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.654602, 'longitude': -122.3482, 'price': 2095.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 660.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2316, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2095.0, 'timeOnZillow': 186630000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 5', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/a85474a6cf1bc4cb81170315f8841058-p_e.jpg,True,/homedetails/4525-5th-Ave-NE-B-Seattle-WA-98105/440787350_zpid/,FOR_RENT,Apartment for rent,"$1,250/mo","4525 5th Ave NE #B, Seattle, WA 98105",,,,,"{'latitude': 47.66214, 'longitude': -122.32322}","{'type': 'TIME_ON_INFO', 'text': '4 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,409670000,,unknown,,440787350,ForRent,For Rent,$1.3K,1.0,1.0,500.0,"{'homeInfo': {'zpid': 440787350, 'streetAddress': '4525 5th Ave NE #B', 'zipcode': '98105', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.66214, 'longitude': -122.32322, 'price': 1250.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 500.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1250.0, 'timeOnZillow': 409670000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-21 00:00:00,False,
