Dist,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,address,addressStreet,addressCity,addressState,addressZipcode,units,latLong,buildingName,isBuilding,canSaveBuilding,isFeaturedListing,isShowcaseListing,availabilityCount,isInstantTourEnabled,isContactable,rawHomeStatusCd,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,isZillowOwned,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,isHomeRec,hasAdditionalAttributions,availabilityDate,zestimate,latitude,longitude,crime_cnt_2b,safety_pr
3. Queen Anne,nk4mq5uxpb56,https://photos.zillowstatic.com/fp/f399d979960471ab920462eb8376ecf5-p_e.jpg,True,https://www.zillow.com/homedetails/124-Warren-Ave-N-APT-209-Seattle-WA-98109/72495675_zpid/,FOR_RENT,Apartment for rent,"124 Warren Ave N APT 209, Seattle, WA 98109",124 Warren Ave N APT 209,Seattle,WA,98109,,"{'latitude': 47.619343, 'longitude': -122.35377}",,,,False,False,,,,ForRent,$,1625,1625.0,False,1.0,1.0,543.0,False,"{'homeInfo': {'zpid': 72495675, 'streetAddress': '124 Warren Ave N APT 209', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.619343, 'longitude': -122.35377, 'price': 1625.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 543.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 134, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 334100, 'rentZestimate': 1653, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1625.0, 'timeOnZillow': 11592155000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 314000.0, 'unit': 'Apt 209', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,334100.0,47.619343,-122.35377,10,12.402826855123678
3. Queen Anne,4a5wjfxeasmaq,https://photos.zillowstatic.com/fp/3974f585592d9f4c0f0bcbaf2469bfeb-p_e.jpg,True,https://www.zillow.com/homedetails/2423-1st-Ave-Seattle-WA-98121/48818644_zpid/,FOR_RENT,House for rent,"2423 1st Ave, Seattle, WA 98121",2423 1st Ave,Seattle,WA,98121,,"{'latitude': 47.64031, 'longitude': -122.35591}",,,,False,False,,,,ForRent,$,5995,5995.0,False,4.0,4.0,4500.0,False,"{'homeInfo': {'zpid': 48818644, 'streetAddress': '2423 1st Ave', 'zipcode': '98121', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.64031, 'longitude': -122.35591, 'price': 5995.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 4500.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 53, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 2176500, 'rentZestimate': 6014, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5995.0, 'timeOnZillow': 4642229000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1414000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-01-10 00:00:00,2176500.0,47.64031,-122.35591,1,96.18374558303887
3. Queen Anne,9vqz4xjz2st8,https://photos.zillowstatic.com/fp/b88bfa0f3c4f2f85c2fadd76335c9eba-p_e.jpg,True,https://www.zillow.com/b/bridgeview-apts.-seattle-wa-5XnSrK/,FOR_RENT,Apartment for rent,"Bridgeview Apts., 708 N 35th St APT 305, Seattle, WA 98103",708 N 35th St APT 305,Seattle,WA,98103,,"{'latitude': 47.65059, 'longitude': -122.34917}",,,,True,False,,,,ForRent,$,1895,1895.0,False,2.0,1.0,560.0,False,"{'homeInfo': {'zpid': 2080080717, 'streetAddress': '708 N 35th St APT 305', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.65059, 'longitude': -122.34917, 'price': 1895.0, 'datePriceChanged': 1736496000000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 560.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 22, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2071, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 10)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1895.0, 'priceChange': -100, 'timeOnZillow': 1970291000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 305', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2024-12-28 00:00:00,,47.65059,-122.34917,3,74.59363957597174
3. Queen Anne,4k91m2m8gfd47,https://photos.zillowstatic.com/fp/ba26395734922f6b6aa448415ab161b8-p_e.jpg,True,https://www.zillow.com/b/1937-seattle-wa-5bwJkq/,FOR_RENT,Apartment for rent,"1937, 1937 10th Ave W #1, Seattle, WA 98119",1937 10th Ave W #1,Seattle,WA,98119,,"{'latitude': 47.63704, 'longitude': -122.370735}",,,,True,False,,,,ForRent,$,3150,3150.0,False,2.0,1.0,1300.0,False,"{'homeInfo': {'zpid': 441132722, 'streetAddress': '1937 10th Ave W #1', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63704, 'longitude': -122.370735, 'price': 3150.0, 'datePriceChanged': 1737532800000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1300.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 24, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$50 (Jan 22)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3150.0, 'priceChange': -50, 'timeOnZillow': 2135097000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.63704,-122.370735,4,62.3321554770318
3. Queen Anne,2x2nxkyce6ygt,https://photos.zillowstatic.com/fp/e7436d82b80b81ceff650d4d95511e1c-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/view-420/5ZSF6x/,FOR_RENT,Apartment for rent,"View 420, 420 Queen Anne Ave N #204, Seattle, WA 98109",420 Queen Anne Ave N #204,Seattle,WA,98109,,"{'latitude': 47.622772, 'longitude': -122.356346}",,,,True,False,,,,ForRent,$,2449,2449.0,False,1.0,2.0,908.0,False,"{'homeInfo': {'zpid': 2070100655, 'streetAddress': '420 Queen Anne Ave N #204', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.622772, 'longitude': -122.356346, 'price': 2449.0, 'bathrooms': 2.0, 'bedrooms': 1.0, 'livingArea': 908.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 74, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2793, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2449.0, 'timeOnZillow': 6403297000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 204', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-02-05 00:00:00,,47.622772,-122.356346,4,62.3321554770318
3. Queen Anne,47350x7z5pymr,https://photos.zillowstatic.com/fp/9eb3188f8b97ee775b74e38ff1db57b8-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/dalmasso-apartments/5YD6m7/,FOR_RENT,Apartment for rent,"Spacious Units in a Vintage Brick Building- Walk to Seattle Center, Shops,and Restaurants!, 26 Harrison St APT 202, Seattle, WA 98109",26 Harrison St APT 202,Seattle,WA,98109,,"{'latitude': 47.62228, 'longitude': -122.35581}",,,,True,False,,,,ForRent,$,1300,1300.0,False,1.0,1.0,750.0,False,"{'homeInfo': {'zpid': 2101641888, 'streetAddress': '26 Harrison St APT 202', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62228, 'longitude': -122.35581, 'price': 1300.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 12, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2041, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1300.0, 'timeOnZillow': 1106100000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 202', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.62228,-122.35581,6,39.46996466431095
3. Queen Anne,3mj7xp651suaw,https://photos.zillowstatic.com/fp/42313481ec475fcf5cfb7b2735b97abe-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/whitman-apartments/5jF2vc/,FOR_RENT,Apartment for rent,"Whitman Apartments, 3839 Whitman Ave N APT 203, Seattle, WA 98103",3839 Whitman Ave N APT 203,Seattle,WA,98103,,"{'latitude': 47.653942, 'longitude': -122.34634}",,,,True,False,,,,ForRent,$,1795,1795.0,False,1.0,1.0,650.0,False,"{'homeInfo': {'zpid': 2082598117, 'streetAddress': '3839 Whitman Ave N APT 203', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.653942, 'longitude': -122.34634, 'price': 1795.0, 'datePriceChanged': 1732003200000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 650.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 75, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2307, 'listing_sub_type': {}, 'priceReduction': '$55 (Nov 19)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1795.0, 'priceChange': -55, 'timeOnZillow': 6481918000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 203', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.653942,-122.34634,4,62.3321554770318
3. Queen Anne,ndtw18skc8yc,https://photos.zillowstatic.com/fp/d46232320f6e1705d0e1bbdb56cd3a13-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/the-versailles/5XqGzB/,FOR_RENT,Apartment for rent,"The Versailles, 3023 1st Ave #1-403, Seattle, WA 98121",3023 1st Ave #1-403,Seattle,WA,98121,,"{'latitude': 47.617935, 'longitude': -122.354836}",,,,True,False,,,,ForRent,$,1995,1995.0,False,1.0,1.0,900.0,False,"{'homeInfo': {'zpid': 440126973, 'streetAddress': '3023 1st Ave #1-403', 'zipcode': '98121', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.617935, 'longitude': -122.354836, 'price': 1995.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 900.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 101, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1995.0, 'timeOnZillow': 8811144000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1-403', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.617935,-122.354836,7,29.89399293286219
3. Queen Anne,wtb1vpqab0up,https://photos.zillowstatic.com/fp/889065be749dac41e593ffb8cb02a526-p_e.jpg,True,https://www.zillow.com/homedetails/2827-14th-Ave-W-APT-2-Seattle-WA-98119/2089656337_zpid/,FOR_RENT,Apartment for rent,"2827 14th Ave W APT 2, Seattle, WA 98119",2827 14th Ave W APT 2,Seattle,WA,98119,,"{'latitude': 47.64562, 'longitude': -122.37525}",,,,False,False,,,,ForRent,$,2395,2395.0,False,3.0,2.0,860.0,False,"{'homeInfo': {'zpid': 2089656337, 'streetAddress': '2827 14th Ave W APT 2', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.64562, 'longitude': -122.37525, 'price': 2395.0, 'datePriceChanged': 1737360000000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 860.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 9, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2508, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2395.0, 'priceChange': 300, 'timeOnZillow': 781891000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 2', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-03-03 00:00:00,,47.64562,-122.37525,2,86.57243816254417
3. Queen Anne,218kkx2hsn8qc,https://photos.zillowstatic.com/fp/28be47b991840de27b6c093ff24b6bf8-p_e.jpg,True,https://www.zillow.com/b/2601-2603-2607-14th-ave-w-seattle-wa-9VXK64/,FOR_RENT,Apartment for rent,"2601 - 2603 - 2607 14th Ave W, 2601 14th Ave W #1B-1BA-750SQFT, Seattle, WA 98119",2601 14th Ave W #1B-1BA-750SQFT,Seattle,WA,98119,,"{'latitude': 47.643173, 'longitude': -122.37513}",,,,True,False,,,,ForRent,$,2100,2100.0,False,1.0,1.0,750.0,False,"{'homeInfo': {'zpid': 444399811, 'streetAddress': '2601 14th Ave W #1B-1BA-750SQFT', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.643173, 'longitude': -122.37513, 'price': 2100.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 9, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2100.0, 'timeOnZillow': 826354000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1B-1BA-750SQFT', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.643173,-122.37513,5,50.918727915194346
3. Queen Anne,2cw7etr06ktr1,https://photos.zillowstatic.com/fp/d44eaf01e2eef4a8467b0ba5df702c49-p_e.jpg,True,https://www.zillow.com/b/equinox-building-seattle-wa-5XyJ7G/,FOR_RENT,Apartment for rent,"Equinox Building, 711 N 35th St APT 103, Seattle, WA 98103",711 N 35th St APT 103,Seattle,WA,98103,,"{'latitude': 47.650238, 'longitude': -122.34934}",,,,True,False,,,,ForRent,$,1950,1950.0,False,1.0,1.0,605.0,False,"{'homeInfo': {'zpid': 2095031293, 'streetAddress': '711 N 35th St APT 103', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.650238, 'longitude': -122.34934, 'price': 1950.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 605.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 3, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2119, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1950.0, 'timeOnZillow': 308842000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 103', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-01-11 00:00:00,,47.650238,-122.34934,5,50.918727915194346
3. Queen Anne,39y96dpx6e5uf,https://photos.zillowstatic.com/fp/23fc1f33a92cb602bf01925784d0a5bd-p_e.jpg,True,https://www.zillow.com/homedetails/509-4th-Ave-W-304-Seattle-WA-98119/2057219752_zpid/,FOR_RENT,Apartment for rent,"509 4th Ave W #304, Seattle, WA 98119",509 4th Ave W #304,Seattle,WA,98119,,"{'latitude': 47.62363, 'longitude': -122.36229}",,,,False,False,,,,ForRent,$,1650,1650.0,False,1.0,1.0,900.0,False,"{'homeInfo': {'zpid': 2057219752, 'streetAddress': '509 4th Ave W #304', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62363, 'longitude': -122.36229, 'price': 1650.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 900.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 84, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2192, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1650.0, 'timeOnZillow': 7307101000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 304', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-01-31 00:00:00,,47.62363,-122.36229,10,12.402826855123678
3. Queen Anne,59xbmm40jx2km,https://photos.zillowstatic.com/fp/f8ba28233ecb88240b841c6c3c42e7d6-p_e.jpg,True,https://www.zillow.com/homedetails/2560-Westlake-Ave-N-118-Seattle-WA-98109/2055468028_zpid/,FOR_RENT,Apartment for rent,"2560 Westlake Ave N #118, Seattle, WA 98109",2560 Westlake Ave N #118,Seattle,WA,98109,,"{'latitude': 47.643303, 'longitude': -122.344246}",,,,False,False,,,,ForRent,$,1800,1800.0,False,1.0,1.0,300.0,False,"{'homeInfo': {'zpid': 2055468028, 'streetAddress': '2560 Westlake Ave N #118', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.643303, 'longitude': -122.344246, 'price': 1800.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 300.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 39, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1291, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1800.0, 'timeOnZillow': 3453142000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 118', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.643303,-122.344246,1,96.18374558303887
3. Queen Anne,16etpk358ek4k,https://photos.zillowstatic.com/fp/e9f4d2e1735f4699eb4b549399dec25e-p_e.jpg,True,https://www.zillow.com/homedetails/1524-2nd-Ave-W-B-Seattle-WA-98119/352064450_zpid/,FOR_RENT,Apartment for rent,"1524 2nd Ave W #B, Seattle, WA 98119",1524 2nd Ave W #B,Seattle,WA,98119,,"{'latitude': 47.63313, 'longitude': -122.359276}",,,,False,False,,,,ForRent,$,3900,3900.0,False,2.0,1.0,950.0,False,"{'homeInfo': {'zpid': 352064450, 'streetAddress': '1524 2nd Ave W #B', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63313, 'longitude': -122.359276, 'price': 3900.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 950.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 73, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3900.0, 'timeOnZillow': 6336393000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.63313,-122.359276,1,96.18374558303887
3. Queen Anne,2sbtjgyyt7y2z,https://photos.zillowstatic.com/fp/457021855f608ff36891e743d8bd06c1-p_e.jpg,True,/apartments/seattle-wa/astro-apartments/Ch5fCx/,FOR_RENT,Astro Apartments,"315 1st Ave N, Seattle, WA",315 1st Ave  N  # 421,Seattle,WA,98109,"[{'price': '$2,000+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.621513, 'longitude': -122.35574}",Astro Apartments,True,True,True,False,11.0,True,True,,,2000,,,1.0,,,,,,,,,,,,,,,47.621513,-122.35574,8,23.356890459363953
3. Queen Anne,518d54bhms04a,https://photos.zillowstatic.com/fp/d3328ca3bb9118cb3755d18933664921-p_e.jpg,True,/apartments/seattle-wa/the-waterway-building/ChWxYB/,FOR_RENT,The Waterway Building,"106 N 36th St, Seattle, WA",106 N  36th St # 308,Seattle,WA,98103,"[{'price': '$2,245+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.653152, 'longitude': -122.357315}",The Waterway Building,True,True,True,False,2.0,False,True,,,2245,,,1.0,,,,,,,,,,,,,,,47.653152,-122.357315,5,50.918727915194346
3. Queen Anne,3rn676jgspvhr,https://photos.zillowstatic.com/fp/2031a891acacf26936e122cfcf4c4f5c-p_e.jpg,True,/apartments/seattle-wa/clarendon/9VWjLR/,FOR_RENT,Clarendon,"105 Warren Ave N, Seattle, WA",105 Warren Ave  N  # 514,Seattle,WA,98109,"[{'price': '$2,175+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.61876, 'longitude': -122.35452}",Clarendon,True,True,True,False,4.0,False,True,,,2175,,,1.0,,,,,,,,,,,,,,,47.61876,-122.35452,13,3.957597173144876
3. Queen Anne,utfwpd18cjva,https://photos.zillowstatic.com/fp/347eadef660b18535110ba467bacce3a-p_e.jpg,True,/apartments/seattle-wa/306-queen-anne/5hz6kr/,FOR_RENT,306 Queen Anne,"306 Queen Anne Ave N, Seattle, WA",306 Queen Anne Ave  N  # 102,Seattle,WA,98109,"[{'price': '$1,895+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.621277, 'longitude': -122.35636}",306 Queen Anne,True,True,True,False,2.0,False,True,,,1895,,,1.0,,,,,,,,,,,,,,,47.621277,-122.35636,9,17.73851590106007
3. Queen Anne,vn1yy57vy2sn,https://photos.zillowstatic.com/fp/1d5f0806d41ca7d05276781c9c295a5b-p_e.jpg,True,/apartments/seattle-wa/kirin/ChpR7V/,FOR_RENT,Kirin,"417 2nd Ave W, Seattle, WA",417 2nd Ave W  # 206IQ,Seattle,WA,98119,"[{'price': '$2,395+', 'beds': '2', 'roomForRent': False}]","{'latitude': 47.62262, 'longitude': -122.35971}",Kirin,True,True,True,False,2.0,True,True,,,2395,,,2.0,,,,,,,,,,,,,,,47.62262,-122.35971,5,50.918727915194346
3. Queen Anne,52e98sqpg08su,https://photos.zillowstatic.com/fp/ecb303a676994801a500eaa32bc005da-p_e.jpg,True,/apartments/seattle-wa/the-bernard/5Xk5jY/,FOR_RENT,The Bernard,"115 Warren Ave N, Seattle, WA",115 Warren Ave  N  Apt 310,Seattle,WA,98109,"[{'price': '$1,950+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.619186, 'longitude': -122.354355}",The Bernard,True,True,True,False,2.0,True,True,,,1950,,,1.0,,,,,,,,,,,,,,,47.619186,-122.354355,11,7.738515901060069
3. Queen Anne,11jx45s6pmtnd,https://photos.zillowstatic.com/fp/d58c8fcbd080b93eb48dfcfc5872517d-p_e.jpg,True,/apartments/seattle-wa/henry/B6j6Fm/,FOR_RENT,Henry,"24 Etruria St, Seattle, WA",24 Etruria St   Apt 201,Seattle,WA,98109,"[{'price': '$1,958+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.647972, 'longitude': -122.35643}",Henry,True,True,True,False,3.0,False,True,,,1958,,,1.0,,,,,,,,,,,,,,,47.647972,-122.35643,6,39.46996466431095
3. Queen Anne,s9z97rb3e6a9,https://photos.zillowstatic.com/fp/4d10c180682b2ac962d9ddc1df0b78f6-p_e.jpg,True,/apartments/seattle-wa/ellie-passivhaus/9VWkTK/,FOR_RENT,Ellie Passivhaus,"320 Queen Anne Ave N, Seattle, WA",320 Queen Anne Ave  N  # 401,Seattle,WA,98109,"[{'price': '$2,425+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.62162, 'longitude': -122.35649}",Ellie Passivhaus,True,True,True,False,2.0,False,True,,,2425,,,1.0,,,,,,,,,,,,,,,47.62162,-122.35649,12,5.229681978798581
3. Queen Anne,4280j49vay9c2,https://photos.zillowstatic.com/fp/9e8188f8a4d4967920f7af60f756999d-p_e.jpg,True,/apartments/seattle-wa/lavie-at-queen-anne/5XjLM3/,FOR_RENT,LaVie at Queen Anne,"229 Queen Anne Ave N, Seattle, WA",229 Queen Anne Ave  N  Apt 506,Seattle,WA,98109,"[{'price': '$2,100+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.62069, 'longitude': -122.35712}",LaVie at Queen Anne,True,True,True,False,2.0,False,True,,,2100,,,1.0,,,,,,,,,,,,,,,47.62069,-122.35712,7,29.89399293286219
3. Queen Anne,rs4ucdrx6pkq,https://photos.zillowstatic.com/fp/2e75cbd82bb8ee851b0212157e18d83e-p_e.jpg,True,/apartments/seattle-wa/the-hudson/5XrPQG/,FOR_RENT,The Hudson,"2450 Aurora Ave N, Seattle, WA",2450 Aurora Ave N  # 110,Seattle,WA,98109,"[{'price': '$1,795+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.64101, 'longitude': -122.345604}",The Hudson,True,True,True,False,16.0,False,True,,,1795,,,1.0,,,,,,,,,,,,,,,47.64101,-122.345604,4,62.3321554770318
3. Queen Anne,3apyrxztcf70m,https://photos.zillowstatic.com/fp/5a7548c2b6712f581df5162a7ac58a8e-p_e.jpg,True,/apartments/seattle-wa/seven-hills/5XkHnq/,FOR_RENT,Seven Hills,"1919 Queen Anne Ave N, Seattle, WA",1919 Queen Anne Ave N  # 1219,Seattle,WA,98109,"[{'price': '$1,942+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.63664, 'longitude': -122.35726}",Seven Hills,True,True,True,False,6.0,False,True,,,1942,,,1.0,,,,,,,,,,,,,,,47.63664,-122.35726,6,39.46996466431095
